node_id,pod_id,cpu_usage,disk_usage,memory_usage,network_in(MB/sec),network_out(MB/sec),node_status,pod_count,node_failure,name_space,cpu_usage_pod,memory_usage_pod,restart_count,pod_status,pod_scheduled_latency(ms),pod_failure,service_name,network_latency,packet_loss(%),api_request_count,api_error_rate(%),network_issue,log_message,event_type,event_reason,service_disruption,timestamp,total_usage
0,28,0.41441441441441446,0.15531062124248496,0.413,0.46,0.667,1,0.28,True,12,0.13313313313313313,0.6934673366834171,0.7000000000000001,7,0.45892124487141006,True,8,0.09061812362472493,0.05,0.1232986389111289,0.08216432865731463,False,6,11,5,False,20,0.9827250356568994
5,33,0.3023023023023023,0.3667334669338677,0.573,0.81,0.413,1,0.48,True,17,0.9099099099099099,0.7798994974874371,0.2,5,0.6634644250975684,False,2,0.25065013002600517,0.48,0.18734987990392313,0.4929859719438877,True,15,23,8,False,274,1.24203576923617
2,0,0.4964964964964965,0.8507014028056111,0.488,0.841,0.75,0,0.76,True,16,0.7477477477477478,0.09145728643216082,0.1,4,0.20004002801961374,False,19,0.00620124024804961,0.75,0.970576461168935,0.3456913827655311,True,23,10,8,False,26,1.8351978993021076
2,7,0.13213213213213212,0.5781563126252505,0.28800000000000003,0.795,0.45299999999999996,2,0.6,True,5,0.4334334334334334,0.6733668341708543,0.2,11,0.3584509156409487,False,18,0.9685937187437488,0.19,0.08246597277822258,0.7404809619238477,True,5,17,19,True,168,0.9982884447573827
3,14,0.31031031031031037,0.5210420841683366,0.966,0.59,0.094,0,0.1,True,8,0.7157157157157157,0.2170854271356784,0.4,1,0.7320124086860803,True,17,0.47529505901180236,0.17,0.8861088871096876,0.14729458917835672,True,8,15,12,False,188,1.7973523944786471
0,19,0.6236236236236237,0.6012024048096193,0.8440000000000001,0.9400000000000001,0.9770000000000001,1,0.7000000000000001,False,12,0.18918918918918917,0.11959798994974874,0.9,11,0.7529270489342541,False,8,0.012002400480096018,0.8400000000000001,0.1289031224979984,0.9759519038076152,False,4,14,38,False,268,2.068826028433243
3,31,0.7157157157157157,0.9529058116232464,0.042,0.533,0.807,1,0.36,False,1,0.8208208208208209,0.2241206030150754,0.2,1,0.5165615931151807,True,0,0.2530506101220244,0.44000000000000006,0.11489191353082466,0.16432865731462926,False,22,6,37,False,104,1.710621527338962
4,18,0.6066066066066067,0.02404809619238477,0.8220000000000001,0.14300000000000002,0.157,0,0.5,False,1,0.8738738738738738,0.4201005025125628,0.7000000000000001,0,0.1527068948263785,True,5,0.7059411882376475,0.65,0.14031224979983986,0.2925851703406814,True,1,5,36,True,135,1.4526547027989916
5,10,0.6466466466466467,0.87374749498998,0.384,0.713,0.669,1,0.28,True,12,0.5655655655655656,0.9165829145728643,0.7000000000000001,8,0.6155308716101271,False,16,0.7481496299259852,0.81,0.3963170536429143,0.12725450901803606,False,19,10,29,True,150,1.9043941416366268
3,15,0.6686686686686687,0.4418837675350701,0.8740000000000001,0.087,0.9520000000000001,1,0.7000000000000001,True,6,0.5595595595595595,0.8623115577889446,0.8,3,0.3916741719203443,False,18,0.8045609121824364,0.32000000000000006,0.581865492393915,0.24248496993987975,True,28,4,31,True,344,1.9845524362037388
5,26,0.05505505505505505,0.9559118236472945,0.7220000000000001,0.877,0.9550000000000001,2,0.64,False,8,0.46546546546546547,0.5065326633165829,0.9,10,0.5318723106174322,True,8,0.39067813562712544,0.11000000000000001,0.24379503602882305,0.32965931863727455,True,19,1,39,True,227,1.7329668787023498
2,9,0.7177177177177178,0.721442885771543,0.533,0.214,0.308,2,0.34,True,3,0.950950950950951,0.6512562814070352,0.5,11,0.36695686980886627,True,14,0.6655331066213243,0.08000000000000002,0.2618094475580464,0.9599198396793588,True,14,20,7,True,255,1.972160603489261
3,9,0.2522522522522523,0.5901803607214429,0.462,0.563,0.792,1,0.62,True,0,0.8808808808808809,0.41608040201005025,0.2,1,0.23716601621134795,True,16,0.9891978395679136,0.61,0.9239391513210568,0.9879759519038077,False,3,19,35,False,213,1.3044326129736952
5,24,0.2872872872872873,0.8787575150300602,0.7809999999999999,0.655,0.746,0,0.28,True,12,0.5765765765765766,0.33869346733668343,0.30000000000000004,9,0.039927949564695295,False,0,0.4188837767553511,0.06999999999999999,0.41893514811849475,0.4258517034068136,True,26,15,8,False,46,1.9470448023173474
3,9,0.5465465465465466,0.5921843687374749,0.664,0.461,0.025,0,0.84,True,11,0.11911911911911913,0.9125628140703517,0.5,7,0.6007205043530471,True,15,0.11142228445689138,0.38,0.1367093674939952,0.09118236472945891,True,1,9,21,True,303,1.8027309152840214
4,15,0.43443443443443447,0.8707414829659318,0.2,0.219,0.805,1,0.66,False,17,0.16716716716716715,0.9236180904522612,0.2,9,0.2608826178324828,True,9,0.5715143028605721,0.25,0.3162530024019215,0.8456913827655311,False,15,21,31,False,331,1.5051759174003663
2,32,0.3183183183183183,0.5400801603206413,0.693,0.38,0.728,2,0.02,False,14,0.5225225225225225,0.8221105527638191,0.9,11,0.11758230761533074,True,9,0.026605321064212845,0.020000000000000004,0.5142113690952761,0.11523046092184368,True,6,2,30,False,146,1.5513984786389596
1,19,0.6196196196196196,0.4639278557114228,0.75,0.391,0.71,1,0.36,True,17,0.38538538538538536,0.09346733668341708,0.30000000000000004,3,0.4319023316321426,True,9,0.6941388277655531,0.29,0.632906325060048,0.4468937875751503,True,4,16,27,True,193,1.8335474753310426
0,23,0.6056056056056056,0.4869739478957915,0.265,0.35600000000000004,0.524,2,0.8200000000000001,False,8,0.6426426426426427,0.9748743718592965,1.0,7,0.2914039827879516,True,7,0.7889577915583116,0.44000000000000006,0.42253803042433946,0.21042084168336675,False,16,17,1,False,302,1.357579553501397
4,29,0.908908908908909,0.8697394789579158,0.7709999999999999,0.67,0.18600000000000003,2,0.36,False,8,0.5755755755755756,0.3678391959798995,0.7000000000000001,4,0.19883918743120188,False,17,0.45529105821164234,0.41,0.36849479583666933,0.4829659318637274,True,11,20,2,True,115,2.5496483878668244
5,18,0.8528528528528528,0.3627254509018036,0.513,0.046,0.105,1,0.1,True,5,0.5685685685685685,0.9376884422110552,0.8,2,0.8790153107175024,False,10,0.6123224644928986,0.66,0.4035228182546037,0.40080160320641284,True,1,2,38,True,49,1.7285783037546565
4,6,0.5835835835835835,0.7304609218436873,0.264,0.334,0.304,1,0.2,True,7,0.24424424424424424,0.29346733668341707,0.6000000000000001,7,0.28069648754127896,False,7,0.4950990198039608,0.08000000000000002,0.01401120896717374,0.17034068136272545,True,13,2,28,False,339,1.578044505427271
3,2,0.4134134134134134,0.9258517034068136,0.66,0.5650000000000001,0.122,0,0.62,True,1,0.8348348348348349,0.9688442211055276,0.30000000000000004,9,0.918442910037026,True,15,0.23304660932186438,0.53,0.11589271417133706,0.62625250501002,True,6,18,19,False,307,1.9992651168202271
5,4,0.7987987987987989,0.8316633266533066,0.41000000000000003,0.7000000000000001,0.504,0,0.58,False,14,0.6256256256256256,0.3537688442211055,0.30000000000000004,10,0.23016111277894527,False,17,0.5001000200040008,0.18000000000000002,0.1176941553242594,0.25250501002004005,True,2,16,34,False,247,2.0404621254521054
2,14,0.5965965965965967,0.5711422845691383,0.171,0.257,0.14400000000000002,1,0.66,False,5,0.8968968968968968,0.4331658291457286,0.8,11,0.8310817572300612,True,7,0.41548309661932387,0.2,0.49139311449159323,0.07314629258517034,True,26,10,23,False,207,1.338738881165735
2,21,0.04204204204204204,0.03406813627254509,0.871,0.187,0.244,0,0.68,True,14,0.7647647647647648,0.4894472361809045,0.9,6,0.8154708295807066,True,11,0.1904380876175235,0.7000000000000001,0.9999999999999998,0.31462925851703405,True,23,3,23,True,115,0.9471101783145871
4,3,0.8558558558558558,0.18236472945891782,0.608,0.302,0.715,1,0.3,False,8,0.9209209209209209,0.5628140703517588,0.4,11,0.7669368557990595,True,0,0.3350670134026805,0.25,0.8350680544435547,0.45190380761523047,True,8,23,3,False,215,1.6462205853147736
0,29,0.5225225225225225,0.6693386773547094,0.976,0.451,0.299,1,0.02,False,5,0.6686686686686686,0.011055276381909548,0.9,3,0.2968077654358051,True,6,0.4384876975395079,0.58,0.715972778222578,0.2034068136272545,False,4,6,5,False,35,2.167861199877232
0,0,0.4654654654654655,0.8667334669338678,0.891,0.042,0.011000000000000001,1,0.26,True,12,0.975975975975976,0.5165829145728643,1.0,4,0.8160712498749125,True,8,0.42748549709941985,0.27,0.15752602081665332,0.375751503006012,True,11,19,3,False,139,2.2231989323993333
3,24,0.2022022022022022,0.4288577154308617,0.33799999999999997,0.23399999999999999,0.923,0,0.36,False,13,0.2602602602602603,0.7959798994974875,0.9,10,0.6967877514259982,True,16,0.027605521104220845,0.5700000000000001,0.2065652522017614,0.8146292585170342,True,14,10,0,False,70,0.9690599176330639
4,9,0.4894894894894895,0.9939879759519038,0.87,0.9570000000000001,0.342,2,0.58,False,4,0.09809809809809811,0.31758793969849247,0.7000000000000001,10,0.8376863804663265,True,15,0.396879375875175,0.7000000000000001,0.9233386709367493,0.3346693386773547,False,6,6,5,True,344,2.3534774654413932
3,7,0.5135135135135135,0.9488977955911824,0.5920000000000001,0.883,0.79,1,0.8200000000000001,True,12,0.7697697697697699,0.5447236180904522,0.8,8,0.5323726608626039,False,13,0.16183236647329466,0.08000000000000002,0.31405124099279424,0.9428857715430862,False,7,6,13,False,341,2.054411309104696
4,1,0.5945945945945946,0.01503006012024048,0.084,0.48200000000000004,0.966,1,0.1,False,1,0.8208208208208209,0.06733668341708543,0.2,3,0.4733313319323527,False,12,0.15163032606521304,0.7000000000000001,0.7950360288230583,0.591182364729459,True,13,4,15,False,131,0.693624654714835
3,11,0.2872872872872873,0.3917835671342685,0.74,0.47100000000000003,0.526,0,0.2,False,3,0.6606606606606606,0.2834170854271357,0.30000000000000004,5,0.813769638747123,True,2,0.42488497699539907,0.73,0.09507606084867894,0.8416833667334669,False,27,0,7,False,108,1.4190708544215558
1,27,0.23823823823823823,0.7845691382765531,0.359,0.885,0.30100000000000005,1,0.96,True,16,0.8158158158158159,0.15376884422110554,0.5,10,0.768037626338437,False,10,0.5257051410282056,0.38,0.865492393915132,0.029058116232464928,True,23,16,24,False,359,1.3818073765147911
0,31,0.044044044044044044,0.19539078156312623,0.737,0.983,0.466,0,0.34,True,10,0.5105105105105106,0.06934673366834171,0.8,8,0.11588111678174723,False,6,0.6337267453490698,0.24,0.40712570056044833,0.48797595190380755,True,0,12,34,False,192,0.9764348256071702
2,32,0.6876876876876876,0.40480961923847697,0.655,0.8140000000000001,0.7170000000000001,0,0.28,True,1,0.990990990990991,0.5839195979899496,0.5,11,0.011608125687981589,False,17,0.8735747149429886,0.71,0.39031224979983986,0.5851703406813628,False,18,21,13,False,324,1.7474973069261646
1,12,0.5615615615615616,0.2775551102204409,0.746,0.24,0.536,2,0.04,True,9,0.2932932932932933,0.9798994974874372,0.30000000000000004,4,0.22775943160212153,True,18,0.10082016403280655,0.96,0.9077261809447557,0.3637274549098196,True,28,9,0,False,358,1.5851166717820022
2,21,0.3553553553553554,0.20541082164328656,0.254,0.556,0.534,2,0.44,False,14,0.07407407407407408,0.028140703517587937,0.9,5,0.5748023616531572,True,12,0.9459891978395679,0.08000000000000002,0.37369895916733387,0.560120240480962,False,28,4,4,False,99,0.8147661769986421
4,28,0.6266266266266267,0.4418837675350701,0.634,0.052000000000000005,0.512,2,0.52,False,5,0.021021021021021023,0.05326633165829146,0.2,3,0.8999299509656761,False,19,0.7261452290458091,0.12,0.6963570856685347,0.3897795591182365,False,4,12,0,False,146,1.7025103941616968
4,16,0.3583583583583584,0.5601202404809619,0.474,0.017,0.46299999999999997,0,0.88,False,14,0.32732732732732733,0.7025125628140703,0.5,8,0.8636045231662165,True,7,0.5361072214442889,0.55,0.782025620496397,0.5060120240480962,True,8,8,37,False,228,1.3924785988393202
5,7,0.16316316316316315,0.5210420841683366,0.584,0.264,0.805,0,0.96,False,11,0.7497497497497498,0.9386934673366834,0.4,1,0.8948263784649255,True,19,0.3670734146829366,0.1,0.3696957566052842,0.8326653306613226,True,28,21,18,True,216,1.2682052473314998
1,26,0.5555555555555556,0.24849699398797592,0.125,0.75,0.873,1,0.22,True,7,0.3773773773773774,0.9246231155778895,1.0,5,0.6711698188732113,False,14,0.6385277055411082,0.06,0.7760208166533226,0.8466933867735471,True,16,9,15,False,21,0.9290525495435316
1,31,0.1961961961961962,0.9549098196392786,0.9390000000000001,0.971,0.793,2,0.5,True,11,0.1811811811811812,0.5407035175879397,0.2,0,0.35474832382667876,False,6,0.8435687137427486,0.24,0.3885108086469175,0.2715430861723447,True,18,19,22,True,91,2.0901060158354747
1,5,0.8158158158158157,0.05511022044088176,0.871,0.028999999999999998,0.756,2,0.1,True,4,0.8068068068068067,0.15376884422110554,0.2,7,0.2608826178324828,True,13,0.8725745149029805,0.61,0.6809447558046436,0.9078156312625251,True,19,8,35,True,189,1.7419260362566975
0,21,0.6846846846846847,0.2695390781563126,0.121,0.917,0.658,2,0.42,True,15,0.5795795795795795,0.24221105527638193,0.7000000000000001,4,0.061443010107074966,False,3,0.8251650330066013,0.5900000000000001,0.0910728582866293,0.3066132264529058,False,28,2,10,True,233,1.0752237628409973
3,2,0.6266266266266267,0.06112224448897795,0.11900000000000001,0.334,0.495,1,0.42,False,9,0.4284284284284284,0.30954773869346736,0.5,4,0.3813669568698089,True,2,0.7369473894778955,0.71,0.7393915132105684,0.0060120240480961915,True,0,5,18,True,87,0.8067488711156047
0,31,0.08308308308308308,0.1462925851703407,0.813,0.044000000000000004,0.413,2,0.54,False,14,0.9459459459459459,0.9396984924623115,0.30000000000000004,5,0.033723606524567205,False,13,0.9311862372474495,0.8900000000000001,0.4233386709367494,0.6482965931863728,True,24,11,19,False,355,1.0423756682534238
4,1,0.988988988988989,0.6052104208416833,0.41500000000000004,0.8,0.376,0,0.68,False,17,0.2242242242242242,0.49949748743718597,1.0,1,0.5362753927749425,False,3,0.13762752550510102,0.24,0.6457165732586068,0.9779559118236474,False,8,10,6,False,215,2.0091994098306722
0,12,0.22422422422422422,0.7535070140280561,0.47700000000000004,0.6609999999999999,0.865,2,0.5,True,17,0.16516516516516516,0.6472361809045225,0.30000000000000004,3,0.7716401481036725,True,7,0.011002200440088018,0.96,0.11409127301841474,0.038076152304609215,False,20,20,5,False,223,1.4547312382522803
1,0,0.18218218218218218,0.282565130260521,0.5770000000000001,0.4,0.237,2,0.1,True,1,0.03903903903903904,0.22311557788944722,0.30000000000000004,9,0.8697087961573101,True,18,0.24004800960192038,0.6900000000000001,0.9955964771817453,0.3396793587174349,False,27,20,31,False,280,1.0417473124427032
3,11,0.016016016016016016,0.280561122244489,0.092,0.319,0.668,0,0.62,True,7,0.6916916916916916,0.9708542713567838,0.0,5,0.559891924347043,False,9,0.13962792558511702,0.16000000000000003,0.6879503602882305,0.7004008016032064,True,7,4,7,True,37,0.388577138260505
4,28,0.006006006006006005,0.48897795591182364,0.534,0.392,0.17800000000000002,1,0.46,True,17,0.21621621621621623,0.6814070351758793,0.5,1,0.29400580406284404,True,13,0.1904380876175235,0.8300000000000001,0.6240992794235387,0.8657314629258517,False,2,11,11,False,116,1.0289839619178296
0,16,0.2112112112112112,0.6533066132264529,0.74,0.40299999999999997,0.005,1,0.78,True,10,0.8368368368368367,0.657286432160804,0.30000000000000004,3,0.7694386070249175,True,1,0.8721744348869774,0.08000000000000002,0.8793034427542032,0.24749498997995992,True,22,4,1,False,247,1.604517824437664
3,32,0.2552552552552553,0.7675350701402806,0.6759999999999999,0.10800000000000001,0.995,1,0.5,True,15,0.6676676676676677,0.2894472361809045,0.6000000000000001,11,0.43680576403482446,True,2,0.7201440288057611,0.41,0.46577261809447557,0.5901803607214429,True,6,11,0,True,61,1.6987903253955356
1,9,0.7027027027027027,0.7414829659318637,0.066,0.33299999999999996,0.675,0,0.32,True,4,0.25225225225225223,0.22512562814070353,0.4,0,0.35544881416991897,False,4,0.8761752350470094,0.87,0.737590072057646,0.8166332665330661,False,14,21,38,False,163,1.5101856686345663
5,8,0.061061061061061066,0.251503006012024,0.6900000000000001,0.7640000000000001,0.087,0,0.66,True,3,0.47047047047047047,0.4331658291457286,0.9,9,0.21174822375662966,False,12,0.6315263052610521,0.36000000000000004,0.40072057646116893,0.7945891783567135,True,3,7,21,True,105,1.002564067073085
5,31,0.2672672672672673,0.7254509018036072,0.168,0.812,0.636,2,0.42,False,17,0.987987987987988,0.5276381909547738,0.30000000000000004,7,0.16041228860202142,True,9,0.15043008601720345,0.43,0.11949559647718175,0.014028056112224449,True,11,6,7,False,36,1.1607181690708743
0,1,0.40940940940940945,0.8927855711422845,0.334,0.32799999999999996,0.484,1,0.56,True,3,0.06506506506506507,0.6643216080402009,0.7000000000000001,0,0.38847193035124594,True,14,0.3236647329465893,0.9199999999999999,0.23458767013610887,0.47094188376753504,False,27,5,23,False,95,1.636194980551694
2,8,0.37237237237237236,0.14829659318637273,0.648,0.385,0.905,2,0.6,False,6,0.23423423423423423,0.7145728643216079,0.7000000000000001,9,0.7554288001601122,False,9,0.269253850770154,0.09000000000000001,0.03602882305844675,0.6633266533066132,False,16,23,10,True,350,1.168668965558745
0,32,0.8028028028028028,0.0501002004008016,0.27399999999999997,0.613,0.062000000000000006,0,0.96,True,8,0.14914914914914915,0.45728643216080406,0.4,8,0.1728209746822776,True,4,0.20284056811362275,0.4,0.47377902321857485,0.6753507014028056,False,17,3,4,True,253,1.1269030032036043
1,13,0.7147147147147147,0.8507014028056111,0.9570000000000001,0.747,0.8620000000000001,0,0.02,True,16,0.7217217217217217,0.2954773869346734,0.5,2,0.03542479735815071,False,14,0.5923184636927386,0.41,0.5126100880704563,0.41082164328657317,False,7,20,22,False,29,2.5224161175203257
5,16,0.14314314314314314,0.6983967935871743,0.596,0.5760000000000001,0.5,1,0.12,False,15,0.9839839839839839,0.30351758793969846,0.7000000000000001,6,0.4970479335534875,False,19,0.9055811162232447,0.30000000000000004,0.6204963971176941,0.6663326653306613,True,19,20,23,True,81,1.4375399367303174
3,26,0.6686686686686687,0.02404809619238477,0.028999999999999998,0.262,0.023,0,0.9400000000000001,True,1,0.7287287287287287,0.871356783919598,0.1,10,0.6272390673471431,False,9,0.6673334666933387,0.38,0.25360288230584466,0.34168336673346694,True,6,18,2,False,277,0.7217167648610535
1,2,0.985985985985986,0.2064128256513026,0.307,0.7270000000000001,0.905,0,0.62,True,1,0.8158158158158159,0.09447236180904522,1.0,9,0.8686080256179327,True,9,0.14542908581716343,0.37000000000000005,0.6915532425940751,0.49398797595190375,True,13,2,26,False,340,1.4993988116372887
2,19,0.6116116116116117,0.2545090180360721,0.142,0.001,0.053,2,0.8,False,7,0.6776776776776777,0.7115577889447235,0.8,1,0.04623236265385771,True,6,0.1380276055211042,0.7000000000000001,0.5748598879103282,0.967935871743487,True,22,1,29,True,214,1.008120629647684
3,31,0.9459459459459459,0.08917835671342685,0.632,0.06,0.573,0,0.0,True,9,0.7797797797797799,0.21105527638190955,0.6000000000000001,11,0.5257680376263385,False,8,0.9687937587517503,0.8500000000000001,0.898318654923939,0.6863727454909819,False,24,7,16,True,21,1.6671243026593727
2,25,0.4644644644644645,0.38276553106212424,0.054000000000000006,0.9720000000000001,0.92,1,0.5,True,2,0.13013013013013014,0.03819095477386935,0.0,2,0.49714800360252187,True,8,0.15043008601720345,0.7400000000000001,0.5874699759807845,0.8787575150300602,True,15,14,22,True,171,0.9012299955265888
5,8,0.6136136136136137,0.627254509018036,0.517,0.14800000000000002,0.095,2,0.52,False,10,0.11811811811811812,0.10753768844221107,0.6000000000000001,3,0.9494646252376664,False,13,0.07361472294458891,0.020000000000000004,0.3298638911128903,0.4098196392785571,True,5,9,39,False,290,1.7578681226316495
1,16,0.9359359359359359,0.4779559118236473,0.938,0.863,0.06,1,0.3,False,8,0.2272272272272272,0.9678391959798994,0.6000000000000001,2,0.38717101971379975,True,15,0.5037007401480297,0.39,0.7041633306645315,0.2725450901803607,True,24,19,37,False,273,2.351891847759583
2,17,0.4874874874874875,0.3256513026052104,0.027999999999999997,0.276,0.215,1,0.56,True,12,0.10810810810810811,0.9969849246231156,0.2,11,0.3795656959871911,True,15,0.40108021604320865,0.010000000000000002,0.14931945556445156,0.9709418837675351,True,21,18,6,True,322,0.8411387900926979
2,15,0.965965965965966,0.5981963927855711,0.079,0.14400000000000002,0.538,1,0.52,False,0,0.24224224224224222,0.11256281407035176,0.0,10,0.7394175923146203,True,4,0.7629525905181036,0.9500000000000001,0.18474779823859086,0.2575150300601202,False,19,0,0,True,45,1.6431623587515372
2,7,0.5095095095095096,0.5060120240480962,0.86,0.136,0.145,1,0.86,False,13,0.6426426426426427,0.20603015075376885,0.0,10,0.940958671069749,False,11,0.07721544308861773,0.9199999999999999,0.6082866293034427,0.09819639278557114,True,22,20,30,True,1,1.8755215335576056
1,3,0.3653653653653654,0.6002004008016032,0.29,0.65,0.98,0,0.28,False,2,0.17917917917917917,0.38090452261306534,0.9,11,0.3266286400480337,False,6,0.3182636527305461,0.6400000000000001,0.5972778222578061,0.05811623246492986,False,25,17,18,False,169,1.2555657661669686
2,5,0.8908908908908908,0.968937875751503,0.6020000000000001,0.596,0.51,1,0.5,True,5,0.9489489489489489,0.35577889447236183,0.2,1,0.5167617332132494,True,0,0.43368673734746954,0.020000000000000004,0.3578863090472378,0.00501002004008016,True,14,17,39,False,262,2.4618287666423937
3,15,0.7757757757757757,0.9308617234468937,0.005,0.35200000000000004,0.784,0,0.8200000000000001,False,0,0.985985985985986,0.7025125628140703,0.6000000000000001,6,0.8970279195436807,True,7,0.45889177835567113,0.34,0.6236989591673338,0.7635270541082164,True,10,22,23,False,311,1.7116374992226695
5,10,0.018018018018018014,0.249498997995992,0.22,0.688,0.8570000000000001,1,0.78,False,14,0.4754754754754755,0.8874371859296482,0.7000000000000001,8,0.15710997698388873,True,0,0.6389277855571114,0.45999999999999996,0.6166933546837469,0.5971943887775552,False,5,1,18,True,212,0.48751701601401004
1,12,0.031031031031031032,0.30561122244488975,0.14,0.237,0.7000000000000001,1,0.98,False,2,0.3663663663663664,0.5608040201005025,0.1,2,0.5779045331732213,False,16,0.47609521904380875,0.5900000000000001,0.06124899919935948,0.8787575150300602,True,0,21,1,True,119,0.4766422534759208
0,27,0.7337337337337339,0.1713426853707415,0.34299999999999997,0.672,0.7390000000000001,0,0.98,True,15,0.049049049049049054,0.09447236180904522,0.0,3,0.26998899229460627,True,19,0.7919583916783356,0.6200000000000001,0.9023218574859887,0.8056112224448898,True,24,3,28,True,138,1.2480764191044753
4,27,0.5215215215215215,0.5370741482965932,0.677,0.988,0.608,0,0.64,True,4,0.8768768768768768,0.7396984924623115,0.7000000000000001,0,0.04973481437005905,True,12,0.5407081416283257,0.30000000000000004,0.3484787830264211,0.6533066132264529,True,5,1,37,True,96,1.7355956698181148
4,6,0.6706706706706707,0.06613226452905811,0.667,0.9990000000000001,0.275,2,0.38,False,1,0.42742742742742745,0.9577889447236181,0.1,6,0.5982187531271891,True,13,0.9327865573114623,0.41,0.5644515612489991,0.7154308617234469,True,19,20,23,True,5,1.4038029351997288
3,22,0.3033033033033033,0.4729458917835671,0.846,0.604,0.903,1,0.24,False,4,0.7637637637637638,0.21608040201005024,0.30000000000000004,2,0.377063944761333,False,6,0.059411882376475295,0.36000000000000004,0.7193755004003202,0.7905811623246494,False,22,3,8,True,76,1.6222491950868705
1,26,0.09309309309309309,0.7805611222444889,0.5750000000000001,0.8,0.562,0,0.16,True,13,0.5265265265265265,0.6100502512562813,0.1,3,0.2688882217552287,True,0,0.7089417883576715,0.05,0.29443554843875097,0.33567134268537074,False,11,12,21,False,143,1.448654215337582
4,11,0.03803803803803804,0.6753507014028055,0.34299999999999997,0.456,0.549,2,0.14,False,6,0.16916916916916916,0.4331658291457286,0.2,8,0.4158911237866507,False,4,0.4166833366673335,0.9400000000000001,0.9257405924739791,0.9408817635270541,False,26,16,18,False,156,1.0563887394408435
0,15,0.5775775775775776,0.009018036072144289,0.36200000000000004,0.451,0.708,2,0.66,True,10,0.09109109109109109,0.8432160804020099,1.0,4,0.5374762333633544,False,11,0.3106621324264853,0.9400000000000001,0.10808646917534027,0.28256513026052105,False,14,18,5,False,107,0.9485956136497219
0,9,0.24724724724724725,0.018036072144288578,0.135,0.312,0.081,1,0.78,True,2,0.7287287287287287,0.7819095477386935,0.6000000000000001,2,0.244270989692785,False,2,0.08001600320064013,0.8,0.02041633306645316,0.5060120240480962,False,27,6,21,True,325,0.40028331939153583
1,22,0.7877877877877878,0.23446893787575152,0.131,0.11699999999999999,0.9159999999999999,1,0.42,False,0,0.3173173173173173,0.7829145728643215,1.0,8,0.01621134794356049,False,5,0.15223044608921782,0.27999999999999997,0.2143714971977582,0.3837675350701403,True,28,16,10,True,236,1.1532567256635393
1,21,0.916916916916917,0.8877755511022043,0.036000000000000004,0.604,0.615,1,0.1,False,17,0.977977977977978,0.38894472361809046,0.5,9,0.8806164315020516,True,0,0.060612122424484896,0.53,0.2099679743795036,0.7374749498997997,False,27,1,22,True,51,1.8406924680191215
5,28,0.3453453453453454,0.12224448897795591,0.693,0.8250000000000001,0.603,1,0.28,True,7,0.6166166166166166,0.9015075376884423,0.1,3,0.9799859901931353,True,6,0.4066813362672535,0.31000000000000005,0.5916733386709366,0.7905811623246494,True,24,16,7,False,62,1.1605898343233012
1,30,0.5625625625625625,0.03507014028056112,0.609,0.908,0.001,2,0.34,False,17,0.29929929929929927,0.328643216080402,0.6000000000000001,6,0.03642549784849396,True,15,0.6157231446289259,0.9900000000000001,0.14971977582065651,0.7154308617234469,False,10,20,10,False,242,1.2066327028431236
1,19,0.4694694694694695,0.24048096192384769,0.49200000000000005,0.091,0.675,2,0.9400000000000001,True,14,1.0,0.5728643216080402,0.0,4,0.7672370659461624,False,12,0.6797359471894379,0.67,0.09187349879903924,0.3466933867735471,True,27,4,6,True,217,1.2019504313933171
3,14,0.48348348348348347,0.2655310621242485,0.662,0.804,0.505,1,0.54,True,9,0.0990990990990991,0.4271356783919598,0.7000000000000001,9,0.03572500750525368,True,6,0.7225445089017803,0.34,0.7003602882305844,0.6603206412825652,False,7,3,16,True,96,1.411014545607732
3,17,0.8438438438438439,0.8196392785571142,0.063,0.9540000000000001,0.203,2,0.18,False,12,0.10310310310310311,1.0,0.6000000000000001,3,0.365956169318523,True,2,0.129625925185037,0.38,0.2840272217774219,0.44589178356713427,False,6,0,12,True,17,1.7264831224009582
3,3,0.8058058058058057,0.5100200400801603,0.574,0.34299999999999997,0.789,1,0.7000000000000001,False,9,0.3043043043043043,0.25125628140703515,0.9,2,0.8781146802761934,True,18,0.5631126225245049,0.2,0.3698959167333867,0.8226452905811624,False,28,1,24,True,348,1.8898258458859662
1,0,0.42942942942942947,0.8817635270541082,0.138,0.13,0.636,2,0.46,True,3,0.13113113113113112,0.5798994974874371,0.7000000000000001,1,0.05974181927349145,False,14,0.44588917783556714,0.53,0.8066453162530023,0.14929859719438876,False,4,18,37,False,207,1.4491929564835377
0,27,0.8668668668668669,0.031062124248496994,0.157,0.281,0.564,1,1.0,False,6,0.08008008008008008,0.9628140703517587,0.9,8,0.55588912238567,False,16,0.7805561112222444,0.87,0.6975580464371496,0.932865731462926,False,13,12,38,False,239,1.0549289911153639
1,25,0.5605605605605606,0.7615230460921844,0.275,0.986,0.459,1,0.7000000000000001,True,10,0.48948948948948945,0.636180904522613,0.6000000000000001,7,0.07114980486340439,False,11,0.7023404680936187,0.44000000000000006,0.8791032826261008,0.7795591182364731,True,8,1,5,True,130,1.597083606652745
3,26,0.8378378378378378,0.23446893787575152,0.725,0.026000000000000002,0.897,2,0.58,True,11,0.12612612612612611,0.5949748743718593,0.7000000000000001,0,0.44371059741819285,True,8,0.05281056211242248,0.73,0.9005204163330663,0.8687374749498998,False,16,17,25,True,14,1.7973067757135892
